id,key,value,type 
133344964,description,grazing land,regular
133344964,FMMP_modified,no,regular
133344964,FMMP_reviewed,no,regular
133344964,landuse,meadow,regular
133344964,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133345047,acres,19.2608760858,regular
133345047,county,Stanislaus,addr
133345047,attribution,Farmland Mapping and Monitoring Program,regular
133345047,description,rural residential,regular
133345047,FMMP_modified,no,regular
133345047,FMMP_reviewed,no,regular
133345047,landuse,residential,regular
133345047,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133345094,acres,11.5772567704,regular
133345094,county,Stanislaus,addr
133345094,attribution,Farmland Mapping and Monitoring Program,regular
133345094,description,urban land,regular
133345094,FMMP_modified,no,regular
133345094,FMMP_reviewed,no,regular
133345094,landuse,residential,regular
133345094,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133345227,acres,11.9143324836,regular
133345227,county,Stanislaus,addr
133345227,attribution,Farmland Mapping and Monitoring Program,regular
133345227,description,rural residential,regular
133345227,FMMP_modified,no,regular
133345227,FMMP_reviewed,no,regular
133345227,landuse,residential,regular
133345227,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133345279,acres,101.824175148,regular
133345279,county,Stanislaus,addr
133345279,attribution,Farmland Mapping and Monitoring Program,regular
133345279,description,grazing land,regular
133345279,FMMP_modified,no,regular
133345279,FMMP_reviewed,no,regular
133345279,landuse,meadow,regular
133345279,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133345285,acres,125.852206085,regular
133345285,county,Stanislaus,addr
133345285,attribution,Farmland Mapping and Monitoring Program,regular
133345285,description,urban land,regular
133345285,FMMP_modified,no,regular
133345285,FMMP_reviewed,no,regular
133345285,landuse,residential,regular
133345285,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133345306,acres,16.2508536134,regular
133345306,county,Stanislaus,addr
133345306,attribution,Farmland Mapping and Monitoring Program,regular
133345306,description,rural residential,regular
133345306,FMMP_modified,no,regular
133345306,FMMP_reviewed,no,regular
133345306,landuse,residential,regular
133345306,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133345338,acres,73.1311055256,regular
133345338,county,Stanislaus,addr
133345338,attribution,Farmland Mapping and Monitoring Program,regular
133345338,description,vacant or disturbed land,regular
133345338,FMMP_modified,no,regular
133345338,FMMP_reviewed,no,regular
133345338,landuse,residential,regular
133345338,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133345604,acres,39.5540488835,regular
133345604,county,Stanislaus,addr
133345604,attribution,Farmland Mapping and Monitoring Program,regular
133345604,description,semi-agricultural and rural commercial land,regular
133345604,FMMP_modified,no,regular
133345604,FMMP_reviewed,no,regular
133345604,landuse,commercial,regular
133345604,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133345746,acres,24.63849698,regular
133345746,county,Stanislaus,addr
133345746,attribution,Farmland Mapping and Monitoring Program,regular
133345746,description,rural residential,regular
133345746,FMMP_modified,no,regular
133345746,FMMP_reviewed,no,regular
133345746,landuse,residential,regular
133345746,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133345778,acres,15.7974249953,regular
133345778,county,Stanislaus,addr
133345778,attribution,Farmland Mapping and Monitoring Program,regular
133345778,description,vacant or disturbed land,regular
133345778,FMMP_modified,no,regular
133345778,FMMP_reviewed,no,regular
133345778,landuse,meadow,regular
133345778,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133345793,acres,54.4858454378,regular
133345793,county,Stanislaus,addr
133345793,attribution,Farmland Mapping and Monitoring Program,regular
133345793,description,vacant or disturbed land,regular
133345793,FMMP_modified,no,regular
133345793,FMMP_reviewed,no,regular
133345793,landuse,meadow,regular
133345793,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133345815,acres,11.5769658292,regular
133345815,county,Stanislaus,addr
133345815,attribution,Farmland Mapping and Monitoring Program,regular
133345815,description,vacant or disturbed land,regular
133345815,FMMP_modified,no,regular
133345815,FMMP_reviewed,no,regular
133345815,landuse,meadow,regular
133345815,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133345832,county,Stanislaus,addr
133345832,attribution,Farmland Mapping and Monitoring Program,regular
133345832,FMMP_modified,no,regular
133345832,FMMP_reviewed,no,regular
133345832,landuse,farm,regular
133345832,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133345903,acres,13.5536856132,regular
133345903,county,Stanislaus,addr
133345903,animal,yes,regular
133345903,attribution,Farmland Mapping and Monitoring Program,regular
133345903,description,confined animal agriculture,regular
133345903,FMMP_modified,no,regular
133345903,FMMP_reviewed,no,regular
133345903,landuse,farmyard,regular
133345903,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133346076,acres,61.2605358389,regular
133346076,county,Stanislaus,addr
133346076,attribution,Farmland Mapping and Monitoring Program,regular
133346076,description,rural residential,regular
133346076,FMMP_modified,no,regular
133346076,FMMP_reviewed,no,regular
133346076,landuse,residential,regular
133346076,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133346105,Acres,269.96,regular
133346105,Area_12_13,1.08686164844E7,regular
133346105,Atribution,Stanislaus_County_GIS,regular
133346105,description,INDUSTRIAL,regular
133346105,ID,427,regular
133346105,landuse,industrial,regular
133346105,Len_12,14406.3957774,regular
133346105,Perimeter,16939.45467,regular
133346105,Shape_Leng,14406.3958597,regular
133346298,acres,8.19346527504,regular
133346298,county,Stanislaus,addr
133346298,attribution,Farmland Mapping and Monitoring Program,regular
133346298,description,rural residential,regular
133346298,FMMP_modified,no,regular
133346298,FMMP_reviewed,no,regular
133346298,landuse,residential,regular
133346298,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133346396,acres,10.9627395738,regular
133346396,county,Stanislaus,addr
133346396,attribution,Farmland Mapping and Monitoring Program,regular
133346396,description,urban land,regular
133346396,FMMP_modified,no,regular
133346396,FMMP_reviewed,no,regular
133346396,landuse,residential,regular
133346396,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133346408,acres,35.5329891054,regular
133346408,county,Stanislaus,addr
133346408,animal,yes,regular
133346408,attribution,Farmland Mapping and Monitoring Program,regular
133346408,description,confined animal agriculture,regular
133346408,FMMP_modified,no,regular
133346408,FMMP_reviewed,no,regular
133346408,landuse,farmyard,regular
133346408,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133346412,acres,8.46149463803,regular
133346412,county,Stanislaus,addr
133346412,attribution,Farmland Mapping and Monitoring Program,regular
133346412,description,grazing land,regular
133346412,FMMP_modified,no,regular
133346412,FMMP_reviewed,no,regular
133346412,landuse,meadow,regular
133346412,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133346445,acres,24.8529628836,regular
133346445,county,Stanislaus,addr
133346445,attribution,Farmland Mapping and Monitoring Program,regular
133346445,description,semi-agricultural and rural commercial land,regular
133346445,FMMP_modified,no,regular
133346445,FMMP_reviewed,no,regular
133346445,landuse,commercial,regular
133346445,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133346561,acres,21.6744407413,regular
133346561,county,Stanislaus,addr
133346561,attribution,Farmland Mapping and Monitoring Program,regular
133346561,description,rural residential,regular
133346561,FMMP_modified,no,regular
133346561,FMMP_reviewed,no,regular
133346561,landuse,residential,regular
133346561,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133346957,acres,8.83969553452,regular
133346957,county,Stanislaus,addr
133346957,attribution,Farmland Mapping and Monitoring Program,regular
133346957,description,vacant or disturbed land,regular
133346957,FMMP_modified,no,regular
133346957,FMMP_reviewed,no,regular
133346957,natural,scrub,regular
133346957,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
133348110,acres,141.429276695,regular
133348110,county,Stanislaus,addr
133348110,attribution,Farmland Mapping and Monitoring Program,regular
133348110,description,vacant or disturbed land,regular
133348110,FMMP_modified,no,regular
133348110,FMMP_reviewed,no,regular
133348110,natural,scrub,regular
133348110,source,http://www.consrv.ca.gov/dlrp/fmmp/products/Pages/DownloadGISdata.aspx,regular
153662871,cables,6,regular
153662871,fixme,name/operator,regular
153662871,frequency,60,regular
153662871,power,line,regular
153662871,source,Yahoo,regular
153662871,voltage,230000,regular
153662871,wires,double,regular
185564632,highway,tertiary,regular
185564632,name,Central Avenue,regular
185564632,cfcc,A41,tiger
185564632,county,"Stanislaus, CA",tiger
185564632,name_base,Central,tiger
185564632,name_type,Ave,tiger
185564632,reviewed,no,tiger
185564638,highway,secondary,regular
185564638,name,El Camino Avenue,regular
185564638,cfcc,A41,tiger
185564638,county,"Stanislaus, CA",tiger
185564638,name_base,El Camino,tiger
185564638,name_type,Ave,tiger
185564638,reviewed,no,tiger
185564639,highway,tertiary,regular
185564639,name,El Camino Avenue,regular
185564639,cfcc,A41,tiger
185564639,county,"Stanislaus, CA",tiger
185564639,name_base,El Camino,tiger
185564639,name_type,Ave,tiger
185564639,reviewed,no,tiger
185564640,highway,residential,regular
185564640,name,El Camino Avenue,regular
185564640,cfcc,A41,tiger
185564640,county,"Stanislaus, CA",tiger
185564640,name_base,El Camino,tiger
185564640,name_type,Ave,tiger
185564640,reviewed,no,tiger
185564645,highway,tertiary,regular
185564645,name,Herndon Road,regular
185564645,cfcc,A41,tiger
185564645,county,"Stanislaus, CA",tiger
185564645,name_base,Herndon,tiger
185564645,name_type,Rd,tiger
185564645,reviewed,no,tiger
185564657,highway,secondary,regular
185564657,name,North Central Avenue,regular
185564657,name_1,Central Avenue,regular
185564657,cfcc,A41,tiger
185564657,county,"Stanislaus, CA",tiger
185564657,name_base,Central,tiger
185564657,name_base_1,Central,tiger
185564657,name_direction_prefix,N,tiger
185564657,name_type,Ave,tiger
185564657,name_type_1,Ave,tiger
185564657,reviewed,no,tiger
185564658,highway,tertiary,regular
185564658,name,Herndon Road,regular
185564658,name_1,Central Avenue,regular
185564658,cfcc,A41,tiger
185564658,county,"Stanislaus, CA",tiger
185564658,name_base,Central,tiger
185564658,name_base_1,Central,tiger
185564658,name_direction_prefix,N,tiger
185564658,name_type,Ave,tiger
185564658,name_type_1,Ave,tiger
185564658,reviewed,no,tiger
185564667,highway,tertiary,regular
185564667,name,Railroad Avenue,regular
185564667,cfcc,A41,tiger
185564667,county,"Stanislaus, CA",tiger
185564667,name_base,Railroad,tiger
185564667,name_type,Ave,tiger
185564667,reviewed,no,tiger
185564668,highway,residential,regular
185564668,name,Railroad Avenue,regular
185564668,cfcc,A41,tiger
185564668,county,"Stanislaus, CA",tiger
185564668,name_base,Railroad,tiger
185564668,name_type,Ave,tiger
185564668,reviewed,no,tiger
185564677,bicycle,no,regular
185564677,highway,motorway_link,regular
185564677,oneway,yes,regular
185564681,bicycle,no,regular
185564681,highway,motorway_link,regular
185564681,oneway,yes,regular
185564684,highway,secondary,regular
185564684,oneway,yes,regular
185564684,cfcc,A63,tiger
185564684,county,"Stanislaus, CA",tiger
185564684,reviewed,no,tiger
185564685,bicycle,no,regular
185564685,highway,motorway_link,regular
185564685,oneway,yes,regular
185564685,cfcc,A63,tiger
185564685,county,"Stanislaus, CA",tiger
185564685,reviewed,no,tiger
185564686,bicycle,no,regular
185564686,highway,motorway_link,regular
185564686,old_ref,US 99,regular
185564686,oneway,yes,regular
185564686,cfcc,A63,tiger
185564686,county,"Stanislaus, CA",tiger
185564686,reviewed,no,tiger
185564687,bicycle,no,regular
185564687,destination,Whitmore Avenue,regular
185564687,highway,motorway_link,regular
185564687,oneway,yes,regular
185564765,highway,tertiary,regular
185564765,name,South 7th Street,regular
185564765,cfcc,A41,tiger
185564765,county,"Stanislaus, CA",tiger
185564765,name_base,7th,tiger
185564765,name_direction_prefix,S,tiger
185564765,name_type,St,tiger
185564765,reviewed,no,tiger
258650846,highway,residential,regular
258650846,name,Admiral Court,regular
258650846,source,bing,regular
258650846,name,TIGER2012,source
258650847,highway,residential,regular
258650847,name,Amenecer Drive,regular
258650847,source,bing,regular
258650847,name,TIGER2012,source
258650848,highway,residential,regular
258650848,name,Boyle Drive,regular
258650848,source,bing,regular
258650848,name,TIGER2012,source
258650849,highway,residential,regular
258650849,name,Cabrera Court,regular
258650849,source,bing,regular
258650849,name,TIGER2012,source
258650850,highway,residential,regular
258650850,name,Day Break Way,regular
258650850,source,bing,regular
258650850,name,TIGER2012,source
258650851,highway,residential,regular
258650851,name,Heath Way,regular
258650851,source,bing,regular
258650851,name,TIGER2012,source
258650852,highway,residential,regular
258650852,name,Janni Way,regular
258650852,source,bing,regular
258650852,name,TIGER2012,source
258650853,highway,residential,regular
258650853,name,Lawrence Street,regular
258650853,oneway,yes,regular
258650853,cfcc,A41,tiger
258650853,county,"Stanislaus, CA",tiger
258650853,name_base,Lawrence,tiger
258650853,name_type,St,tiger
258650853,reviewed,no,tiger
258650854,highway,residential,regular
258650854,name,Lawrence Street,regular
258650854,oneway,yes,regular
258650854,cfcc,A41,tiger
258650854,county,"Stanislaus, CA",tiger
258650854,name_base,Lawrence,tiger
258650854,name_type,St,tiger
258650854,reviewed,no,tiger
258650855,highway,residential,regular
258650855,name,Lawrence Street,regular
258650855,cfcc,A41,tiger
258650855,county,"Stanislaus, CA",tiger
258650855,name_base,Lawrence,tiger
258650855,name_type,St,tiger
258650855,reviewed,no,tiger
258650856,highway,residential,regular
258650856,name,Lawrence Street,regular
258650856,oneway,yes,regular
258650856,cfcc,A41,tiger
258650856,county,"Stanislaus, CA",tiger
258650856,name_base,Lawrence,tiger
258650856,name_type,St,tiger
258650856,reviewed,no,tiger
258650857,highway,residential,regular
258650857,name,Lawrence Street,regular
258650857,oneway,yes,regular
258650857,cfcc,A41,tiger
258650857,county,"Stanislaus, CA",tiger
258650857,name_base,Lawrence,tiger
258650857,name_type,St,tiger
258650857,reviewed,no,tiger
258650858,highway,residential,regular
258650858,name,Lawrence Street,regular
258650858,oneway,yes,regular
258650858,cfcc,A41,tiger
258650858,county,"Stanislaus, CA",tiger
258650858,name_base,Lawrence,tiger
258650858,name_type,St,tiger
258650858,reviewed,no,tiger
258650859,highway,residential,regular
258650859,name,Lawrence Street,regular
258650859,oneway,yes,regular
258650859,cfcc,A41,tiger
258650859,county,"Stanislaus, CA",tiger
258650859,name_base,Lawrence,tiger
258650859,name_type,St,tiger
258650859,reviewed,no,tiger
258650860,highway,residential,regular
258650860,name,Lawrence Street,regular
258650860,oneway,yes,regular
258650860,cfcc,A41,tiger
258650860,county,"Stanislaus, CA",tiger
258650860,name_base,Lawrence,tiger
258650860,name_type,St,tiger
258650860,reviewed,no,tiger
258650861,highway,residential,regular
258650861,name,Lawrence Street,regular
258650861,oneway,yes,regular
258650861,cfcc,A41,tiger
258650861,county,"Stanislaus, CA",tiger
258650861,name_base,Lawrence,tiger
258650861,name_type,St,tiger
258650861,reviewed,no,tiger
258650862,highway,residential,regular
258650862,name,Lawrence Street,regular
258650862,cfcc,A41,tiger
258650862,county,"Stanislaus, CA",tiger
258650862,name_base,Lawrence,tiger
258650862,name_type,St,tiger
258650862,reviewed,no,tiger
258650863,highway,residential,regular
258650863,name,Lexar Drive,regular
258650863,source,bing,regular
258650863,name,TIGER2012,source
258650864,highway,residential,regular
258650864,name,Marchy Lane,regular
258650864,source,bing,regular
258650864,name,TIGER2012,source
258650865,highway,residential,regular
258650865,name,Montclaire Drive,regular
258650865,source,bing,regular
258650865,name,TIGER2012,source
258650866,highway,residential,regular
258650866,name,North Street,regular
258650866,oneway,yes,regular
258650866,cfcc,A41,tiger
258650866,county,"Stanislaus, CA",tiger
258650866,name_base,North,tiger
258650866,name_type,St,tiger
258650866,reviewed,no,tiger
258650867,highway,residential,regular
258650867,name,North Street,regular
258650867,cfcc,A41,tiger
258650867,county,"Stanislaus, CA",tiger
258650867,name_base,North,tiger
258650867,name_type,St,tiger
258650867,reviewed,no,tiger
258650868,highway,residential,regular
258650868,name,North Street,regular
258650868,oneway,yes,regular
258650868,cfcc,A41,tiger
258650868,county,"Stanislaus, CA",tiger
258650868,name_base,North,tiger
258650868,name_type,St,tiger
258650868,reviewed,no,tiger
258650869,highway,residential,regular
258650869,name,North Street,regular
258650869,oneway,yes,regular
258650869,cfcc,A41,tiger
258650869,county,"Stanislaus, CA",tiger
258650869,name_base,North,tiger
258650869,name_type,St,tiger
258650869,reviewed,no,tiger
258650870,highway,residential,regular
258650870,name,Ocaso Way,regular
258650870,source,bing,regular
258650870,name,TIGER2012,source
258650871,highway,residential,regular
258650871,name,Olivas Court,regular
258650871,source,bing,regular
258650871,name,TIGER2012,source
258650872,highway,residential,regular
258650872,name,Panero Way,regular
258650872,source,bing,regular
258650872,name,TIGER2012,source
258650873,highway,residential,regular
258650873,name,Premier Drive,regular
258650873,source,bing,regular
258650873,name,TIGER2012,source
258650874,highway,residential,regular
258650874,name,Soleado Drive,regular
258650874,source,bing,regular
258650874,name,TIGER2012,source
258650875,highway,residential,regular
258650875,name,Southwood Drive,regular
258650875,source,bing,regular
258650875,name,TIGER2012,source
258650876,highway,residential,regular
258650876,name,Starke Drive,regular
258650876,source,bing,regular
258650876,name,TIGER2012,source
258650877,highway,residential,regular
258650877,name,Suncrest Drive,regular
258650877,source,bing,regular
258650877,name,TIGER2012,source
258650878,highway,residential,regular
258650878,name,United Drive,regular
258650878,source,bing,regular
258650878,name,TIGER2012,source
258650879,highway,residential,regular
258650879,name,Wade Drive,regular
258650879,source,bing,regular
258650879,name,TIGER2012,source
258650880,highway,residential,regular
258650880,source,bing,regular
258650881,highway,residential,regular
258650881,source,bing,regular
258650882,highway,residential,regular
258650882,source,bing,regular
258650883,highway,residential,regular
258650883,junction,roundabout,regular
258650883,oneway,yes,regular
258650883,source,bing,regular
258650884,highway,residential,regular
258650884,junction,roundabout,regular
258650884,oneway,yes,regular
258650884,source,bing,regular
258650885,highway,residential,regular
258650885,junction,roundabout,regular
258650885,oneway,yes,regular
258650885,source,bing,regular
258650886,highway,residential,regular
258650886,source,bing,regular
258650887,power,line,regular
258650888,power,line,regular
258650889,power,sub_station,regular
258650890,power,sub_station,regular
258650891,power,line,regular
258650892,highway,residential,regular
258650892,name,4th Street,regular
258650892,oneway,yes,regular
258650892,cfcc,A41,tiger
258650892,county,"Stanislaus, CA",tiger
258650892,name_base,4th,tiger
258650892,name_type,St,tiger
258650892,reviewed,no,tiger
258650894,highway,residential,regular
258650894,name,4th Street,regular
258650894,oneway,yes,regular
258650894,cfcc,A41,tiger
258650894,county,"Stanislaus, CA",tiger
258650894,name_base,4th,tiger
258650894,name_type,St,tiger
258650894,reviewed,no,tiger
258650895,highway,residential,regular
258650895,name,4th Street,regular
258650895,oneway,yes,regular
258650895,cfcc,A41,tiger
258650895,county,"Stanislaus, CA",tiger
258650895,name_base,4th,tiger
258650895,name_type,St,tiger
258650895,reviewed,no,tiger
258650896,highway,residential,regular
258650896,name,4th Street,regular
258650896,cfcc,A41,tiger
258650896,county,"Stanislaus, CA",tiger
258650896,name_base,4th,tiger
258650896,name_type,St,tiger
258650896,reviewed,no,tiger
258650897,highway,residential,regular
258650897,name,4th Street,regular
258650897,oneway,yes,regular
258650897,cfcc,A41,tiger
258650897,county,"Stanislaus, CA",tiger
258650897,name_base,4th,tiger
258650897,name_type,St,tiger
258650897,reviewed,no,tiger
258650898,highway,residential,regular
258650898,name,4th Street,regular
258650898,oneway,yes,regular
258650898,cfcc,A41,tiger
258650898,county,"Stanislaus, CA",tiger
258650898,name_base,4th,tiger
258650898,name_type,St,tiger
258650898,reviewed,no,tiger
258650899,highway,residential,regular
258650899,name,4th Street,regular
258650899,oneway,yes,regular
258650899,cfcc,A41,tiger
258650899,county,"Stanislaus, CA",tiger
258650899,name_base,4th,tiger
258650899,name_type,St,tiger
258650899,reviewed,no,tiger
258650900,highway,residential,regular
258650900,name,4th Street,regular
258650900,oneway,yes,regular
258650900,cfcc,A41,tiger
258650900,county,"Stanislaus, CA",tiger
258650900,name_base,4th,tiger
258650900,name_type,St,tiger
258650900,reviewed,no,tiger
258650901,highway,residential,regular
258650901,name,4th Street,regular
258650901,oneway,yes,regular
258650901,cfcc,A41,tiger
258650901,county,"Stanislaus, CA",tiger
258650901,name_base,4th,tiger
258650901,name_type,St,tiger
258650901,reviewed,no,tiger
258650902,highway,residential,regular
258650902,name,4th Street,regular
258650902,cfcc,A41,tiger
258650902,county,"Stanislaus, CA",tiger
258650902,name_base,4th,tiger
258650902,name_type,St,tiger
258650902,reviewed,no,tiger
258650903,highway,residential,regular
258650903,name,5th Street,regular
258650903,cfcc,A41,tiger
258650903,county,"Stanislaus, CA",tiger
258650903,name_base,5th,tiger
258650903,name_type,St,tiger
258650903,reviewed,no,tiger
258650904,highway,residential,regular
258650904,name,5th Street,regular
258650904,oneway,yes,regular
258650904,cfcc,A41,tiger
258650904,county,"Stanislaus, CA",tiger
258650904,name_base,5th,tiger
258650904,name_type,St,tiger
258650904,reviewed,no,tiger
258650905,highway,residential,regular
258650905,name,5th Street,regular
258650905,oneway,yes,regular
258650905,cfcc,A41,tiger
258650905,county,"Stanislaus, CA",tiger
258650905,name_base,5th,tiger
258650905,name_type,St,tiger
258650905,reviewed,no,tiger
258650906,highway,residential,regular
258650906,name,5th Street,regular
258650906,oneway,yes,regular
258650906,cfcc,A41,tiger
258650906,county,"Stanislaus, CA",tiger
258650906,name_base,5th,tiger
258650906,name_type,St,tiger
258650906,reviewed,no,tiger
258650907,highway,residential,regular
258650907,name,5th Street,regular
258650907,oneway,yes,regular
258650907,cfcc,A41,tiger
258650907,county,"Stanislaus, CA",tiger
258650907,name_base,5th,tiger
258650907,name_type,St,tiger
258650907,reviewed,no,tiger
258943893,highway,residential,regular
258943893,name,Baxter Way,regular
258943893,source,bing,regular
258943893,name,TIGER2012,source
258943894,highway,residential,regular
258943894,name,Manny Court,regular
258943894,source,bing,regular
258943894,name,TIGER2012,source
258943896,highway,residential,regular
258943896,name,Manny Lane,regular
258943896,source,bing,regular
258943896,name,TIGER2012,source
258943898,highway,residential,regular
258943898,name,Monica Court,regular
258943898,source,bing,regular
258943898,name,TIGER2012,source
258943899,highway,residential,regular
258943899,name,Monica Lane,regular
258943899,source,bing,regular
258943899,name,TIGER2012,source
258943901,highway,residential,regular
258943901,name,Zona Bella Lane,regular
258943901,source,bing,regular
258943901,name,TIGER2012,source
258943903,highway,residential,regular
258943903,source,bing,regular
258944116,highway,residential,regular
258944116,name,Louisville Court,regular
258944116,source,bing,regular
258944116,name,TIGER2012,source
258944118,highway,residential,regular
258944118,name,Winthrop Lane,regular
258944118,source,bing,regular
258944118,name,TIGER2012,source
258944166,highway,residential,regular
258944166,name,Maxim Drive,regular
258944166,source,bing,regular
258944166,name,TIGER2012,source
258944167,highway,residential,regular
258944167,name,Point Grey Road,regular
258944167,source,bing,regular
258944167,name,TIGER2012,source
258944168,highway,residential,regular
258944168,name,Sariya Way,regular
258944168,source,bing,regular
258944168,name,TIGER2012,source
306784869,highway,cycleway,regular
312779109,source,TIGER/Line® 2008 Place Shapefiles (http://www.census.gov/geo/www/tiger/),regular
312779115,source,TIGER/Line® 2008 Place Shapefiles (http://www.census.gov/geo/www/tiger/),regular
312779118,source,TIGER/Line® 2008 Place Shapefiles (http://www.census.gov/geo/www/tiger/),regular
312779123,source,TIGER/Line® 2008 Place Shapefiles (http://www.census.gov/geo/www/tiger/),regular
312779176,source,TIGER/Line® 2008 Place Shapefiles (http://www.census.gov/geo/www/tiger/),regular
312779179,source,TIGER/Line® 2008 Place Shapefiles (http://www.census.gov/geo/www/tiger/),regular
312779182,source,TIGER/Line® 2008 Place Shapefiles (http://www.census.gov/geo/www/tiger/),regular
312779183,source,TIGER/Line® 2008 Place Shapefiles (http://www.census.gov/geo/www/tiger/),regular
312824295,highway,secondary,regular
312824295,name,East Hatch Road,regular
312824295,oneway,yes,regular
312824296,highway,secondary,regular
312824296,name,East Hatch Road,regular
312824296,oneway,yes,regular
312902325,name,Tidewater Subdivision,regular
312902325,operator,Union Pacific Railroad,regular
312902325,railway,rail,regular
312902325,cfcc,B11,tiger
312902325,county,"Stanislaus, CA",tiger
312902325,name_base,Union Pacific Railroad,tiger
312902325,reviewed,no,tiger
312902325,usage,branch,regular
350636706,highway,residential,regular
350636706,lanes,2,regular
350636706,name,Hemlock Avenue,regular
350636706,surface,asphalt,regular
350636707,highway,residential,regular
350636707,lanes,2,regular
350636707,name,Spruce Avenue,regular
350636707,surface,asphalt,regular
350636708,highway,residential,regular
350636708,lanes,2,regular
350636708,name,Tamarack Avenue,regular
350636708,surface,asphalt,regular
351190370,highway,residential,regular
351190370,name,Larch Avenue,regular
351190372,highway,service,regular
351190372,service,alley,regular
351190373,highway,service,regular
351190373,service,alley,regular
351190375,highway,service,regular
351190375,service,alley,regular
351190377,highway,service,regular
351190377,service,alley,regular
351190379,highway,service,regular
351190379,service,alley,regular
351191703,highway,residential,regular
351191703,name,Laurel Circle,regular
351191703,cfcc,A41,tiger
351191703,county,"Stanislaus, CA",tiger
351191703,name_base,Laurel,tiger
351191703,name_type,Cir,tiger
351191703,reviewed,no,tiger
351191707,highway,residential,regular
351191707,name,Laurel Circle,regular
351191707,cfcc,A41,tiger
351191707,county,"Stanislaus, CA",tiger
351191707,name_base,Laurel,tiger
351191707,name_type,Cir,tiger
351191707,reviewed,no,tiger
414228506,city,Ceres,addr
414228506,housenumber,4033,addr
414228506,postcode,95307,addr
414228506,state,CA,addr
414228506,street,S Central Avenue,addr
414228506,amenity,school,regular
414228506,name,Central Valley High School,regular
414228506,operator,Ceres Unified School District,regular
414229071,highway,service,regular
414229071,motor_vehicle,yes,regular
414229071,oneway,yes,regular
414232772,highway,service,regular
414232772,oneway,yes,regular
414232773,highway,service,regular
414232773,oneway,no,regular
414232774,highway,service,regular
414232774,oneway,yes,regular
414232775,highway,service,regular
414232775,motor_vehicle,yes,regular
414232775,oneway,yes,regular
414232776,highway,service,regular
414232776,oneway,yes,regular
414232777,highway,service,regular
414232777,service,parking_aisle,regular
414232778,highway,service,regular
414232778,service,parking_aisle,regular
414232779,highway,service,regular
414232779,service,parking_aisle,regular
414232780,highway,service,regular
414232780,service,parking_aisle,regular
414232781,highway,service,regular
414232781,service,parking_aisle,regular
414232782,highway,service,regular
414232782,service,parking_aisle,regular
414232783,highway,service,regular
414232783,service,parking_aisle,regular
414232947,highway,service,regular
414232947,oneway,no,regular
414283664,amenity,school,regular
414283664,name,Walt L. Hanline Elementary School,regular
414283664,operator,Ceres Unified School District,regular
414283665,amenity,school,regular
414283665,operator,Ceres Unified School District,regular
414283666,building,school,regular
414283666,description,Administration,regular
414283666,name,Administration,regular
414283712,building,school,regular
414283712,description,Cafeteria,regular
414283712,name,Cafeteria,regular
414283884,building,school,regular
414283884,name,Gymnasium,regular
414283930,building,school,regular
414283930,name,H Building,regular
414283931,building,school,regular
414283931,name,H Building,regular
414283937,leisure,pitch,regular
414283937,lit,yes,regular
414283937,sport,tennis,regular
414283937,surface,paved,regular
414284094,building,school,regular
414284094,levels,2,building
414284094,name,B Building,regular
414284522,building,school,regular
414284522,levels,1,building
414284522,name,Library,regular
414302946,building,school,regular
414302946,levels,2,building
